id	origin	content	label
52b3406a-dfc4-4650-818e-8b4a69603825	strefaagro	Biała kiełbasa nie tylko na Wielkanoc! Czy spożywanie jej jest zdrowe? Sprawdź, co kryje się w jej składzie i jak wybrać najlepszą kiełbasę	1
5d244139-6241-4b56-b905-2083bdae8172	wikinews	Afryka: transakcje dotyczące gruntów muszą odbywać się na jasnych warunkach	0
e741cbe8-bb75-4916-98f4-de7a54f9706b	wyborcza	Koronawirus w niedzielę, 28 listopada. Oficjalnie 20,6 tys. nowych zakażeń, zmarło 51 osób	0
320821c4-f4ee-4bae-8049-fc9d674bf8b0	pudelek	Naciągnięta Tyra Banks straszy w sukience za prawie 8 tysięcy	1
818f8f61-1ac9-407d-b150-e7cf99f50464	tvpsport	Bayern trafił na giganta! Wielki hit w 1/8 finału Ligi Mistrzów	1
d83e9b88-ebe1-4dab-a0f6-70cf26671505	pudelek	Magda Gessler NIE WPUŚCI do swoich restauracji osób niezaszczepionych? "Tak jest w Austrii, Szwajcarii"	1
f655de52-52bd-415f-b620-c7627cd39f15	o2	Zdjęcia obiegły sieć. Chińczycy odkryli na Księżycu coś dziwnego.	1
42775c20-d265-48d5-a630-384b6014b8a0	pudelek	Pudzian na randce w KFC!	1
3ca5bb68-eb38-459d-b943-34f109eb8847	wikinews	Europejski Dzień Sprawiedliwych 2016 w Łodzi	0
60ed063f-478b-45df-a4a7-be465bbd2453	wikinews	W wieku 73 lat zmarła Violetta Villas	0
24eb3652-7770-4eb7-85e0-827c30e5913f	pudelek	Łysy Adam Levine pręży mięśnie po treningu w Miami 	1
5eefcf67-50c5-4e7f-aeb3-5bf5948bd586	other	Aleksandrów Łódzki. Podpalił samochody i dom. Chciał zabić rodzinę	0
f940dd26-e559-4ac3-9383-40c156710fd1	wikinews	Wystawa fotografii POTY w Przystanku Książka w Warszawie: zapowiedź	0
cd82858b-04bc-447e-86b4-0b0f37fcdab6	wp-wiadomosci	Burza po materiale "Wiadomości". Mocny komentarz Gowina	1
9dbe18f0-8340-4f7b-a324-3b6bfeffb420	o2	Milionerzy. To pytanie o strój zagięło uczestnika	1
653a5ee1-288f-468f-b345-acf211dc8311	wikinews	Palestyńczycy z Jerozolimy mogą wziąć udział w wyborach parlamentarnych w Autonomii	0
d83d14c8-32d6-4cc6-a553-af9f3639446e	tvpsport	Już dziś finał Pucharu Polski. O której i gdzie mecz o trofeum?	1
d1ade9f6-d91d-45e0-bcd7-bc1af3d7ddd6	space24	Lądownik, który ma zapewnić NASA powrót na Księżyc. Wybrano ofertę SpaceX	0
ce00aad9-a1f5-40ba-b094-99e6e1c77c84	wp-wiadomosci	Marek Belka o Morawieckim. Nie owijał w bawełnę	1
05f8a11a-3dbd-4bd7-9d06-08948668e317	tabletowo	Kompletna nowość w sklepie Google Play – sekcja Bezpieczeństwa danych	0
d17f6540-c74f-4d6e-9cfb-9bd79af24425	naukawpolsce	ABM: Rusza pierwszy konkurs w ramach Warsaw Health Innovation Hub	0
f2f4b13a-c76f-41a5-b231-e8618a6b4927	wikinews	Interwencja MON ws. tajnych archiwów WSI	0
ef184c60-54dd-4371-bb53-95db56a096fa	pudelek	Wiosenna Aneta Zając eksponuje odchudzoną sylwetkę. Obserwujący w szoku: "PETARDA"	1
4b3a8edd-5bb0-485f-828d-6eec19d9515e	o2	Sąsiadka z piekła rodem. Pan Krzysztof skończył u psychiatry	1
4be13f25-0d2b-4fcf-a1c3-962b6e60d994	pudelek	Travis Scott kupił Stormi pod choinkę BAJKOWĄ KAROCĘ 	1
5712d67a-0e9d-4a54-8841-4fbbf66ec173	wikinews	NATO: początek dwudniowego 21. szczytu w Strasburgu i Kehl	0
3756a258-62c3-4a2f-80f1-5f9d41bc73c3	wikinews	Demis Roussos nie żyje	0
0cef7ffa-e572-4942-9e96-3309bc6009fb	wyborcza	Kolarstwo: Czy Jan Ullrich dożywotnio straci licencję?	1
586b9cf1-0952-47c4-b866-bdbf8d26cf8f	pudelek	Piróg zakończy karierę?	1
09ccd929-c52b-4aba-a89e-4732aaecb0b7	pudelek	Super Express: Głogowska i Gąsowski byli klientami dilera celebrytów! "Częstszy kontakt z dilerem miała Głogowska"	1
f5fbff49-7e76-4eb1-b69e-f79a164a35d9	wikinews	X.Org Foundation przyznano status 501(c)3	0
d621cb1d-eed3-4ada-8647-69f63aaf62c2	pudelek	Ewa Farna pozdrawia ze studia nagraniowego i prezentuje płaski brzuch 	1
32425df8-3238-4492-b347-50a1ce69878f	wyborcza	Kujawsko-pomorskie: odwołano ponad 30 pociągów Polregio. Konwent marszałków rozwiąże problem?	1
7e25614d-3944-4dd7-8057-4235ee65ce68	wyborcza	Jeden z najbardziej monumentalnych budynków w Łodzi stoi pusty. Co dalej z gmachem PKO BP?	1
bffaa3f2-592d-40b8-aa89-4ea39b5f2875	wikinews	Kurt Waldheim nie żyje	0
ea86b36e-5bd7-4cb0-8dd3-e4e30fe97a38	wyborcza	Sąd: Kurator oświaty Barbara Nowak ma przeprosić Związek Nauczycielstwa Polskiego	0
341c36e7-af3a-4b72-8faf-2a306b246ce3	pudelek	Siwiec chwali się kolejnym wózkiem od sponsora. Za "jedyne" 5 TYSIĘCY złotych	1
a14e8b18-1a7a-4c2c-9720-fdfd2625953b	o2	Chorują na COVID-19. Koronawirus dodatkowo mutuje w ich organizmie	1
7587e17e-fc84-4bb3-8ffc-4d783f29cdaf	space24	Starship SN15 dopełnił dzieła. Udane lądowanie poprawionego prototypu	0
0b48763e-0c43-45a8-83a7-9020b6f27ad8	wikinews	Bogdan Pęk przed komisją śledczą	0
0724a002-905d-4d65-b352-5aa09e756da4	pudelek	Julia Wróblewska "dziękuje" za rady leczenia depresji różańcem: "RELIGIA TO NIE LEKARSTWO"	1
bf5d7947-c945-45a2-abf9-c1af1e82a3d9	pudelek	Mama męża Figury wyznaje: "KAI JEST NIEBEZPIECZNYM PSYCHOPATĄ. Mi też groził śmiercią!"	1
c1d16ac9-2dcd-4872-9219-d965eb44b65e	space24	Satelity SAR wsparciem dla podwodnej archeologii antarktycznej	0
4f54edb2-f2c8-4487-8a28-85156ff38a34	pudelek	Joanna Horodyńska na wybiegu	1
9c068615-94b3-46fd-bdd6-251105ce8b8f	wikinews	Sea Launch zdobył czwarty kontrakt	0
0baf781a-3c37-4c12-89db-9dadd5b26266	wyborcza	Mamo, wrócę z kwiatami. Białoruski artysta uciekł do Łodzi i tworzy mocne antyrosyjskie grafiki	0
40a23368-e6e7-46f2-a35c-349137af5a86	pudelek	Wielkoduszny Krzysztof Krawczyk zapewnia: "Wysyłam 600 złotych miesięcznie swojemu synowi"	1
ee8fd92a-1279-4a50-a442-ebd18e32fdb5	wikinews	Trzęsienie ziemi w Azji o sile 6.3 w Skali Richtera	0
39249ba3-eead-4999-abf3-55f03f58a6f7	o2	Zobaczył 20 zł przyklejone do drzwi. Szybka reakcja sąsiada	1
1fa2e637-f661-4962-8a06-562c6f43d1bc	other	Jechała autem i złamała przepisy. Lewandowska przyłapana	1
63ca455c-c9b1-4d29-b698-7aa4ef533dc6	wikinews	Krzyż Wielki Orderu Odrodzenia Polski dla ojca Macieja Zięby	0
e1a4e6ea-b027-4f50-82cc-3500d812aecf	pudelek	Miley, obcisłe body i WIELKIE FUTRO	1
8a003cff-e6f0-44c1-b73e-ab8a826ff41f	pudelek	Anna Lewandowska i Zofia Ślotała z przyrośniętym do twarzy smartfonem bawią się na meczu z San Marino. Widziała w ogóle płytę boiska? (ZDJĘCIA)	1
2d3dc320-8b02-4f2d-a8b1-0a907b949498	pudelek	Tak dziś wygląda ODMIENIONA Tola Szlagowska z Blog 27! Powraca z nowym teledyskiem (FOTO)	1
017ab707-4840-43d5-8c1a-d9a95794442d	wikinews	Łódź: mogą rozpocząć się prace przy nowym Dworcu Fabrycznym	0
eb9524e4-be9d-4f28-b076-4971e705dde7	wikinews	Sejm odrzucił projekt ustawy o zmianie ustawy o podatku dochodowym od osób fizycznych	0
0834c1c1-7c13-40fb-a5e3-e0946891bd56	pudelek	Stylowa Katarzyna Sokołowska paraduje po czerwonym dywanie w kozakach WŁASNEGO PROJEKTU	1
46ed064f-892b-46cf-8dd9-b98d77efddc9	wyborcza	Urzędniczka sanepidu stanie przed sądem. Brała łapówki za pozytywne opinie	0
9a7e39c1-9b26-4548-86f8-0e7e2d9ec088	pudelek	Doda i Emil przekładają ślub. "Nie mają teraz pieniędzy"	1
05b02157-c18a-4f43-a173-f69a32a357b8	wyborcza	Prokuratura wszczęła śledztwo w sprawie gróźb kierowanych wobec prezydenta Bogdana Wenty	0
f5b83fc7-cb9b-4c2c-8db5-1f1a1807bd5b	wyborcza	Kto ma szansę na karierę za "dobrej zmiany". Awans sędziego za podpis?	1
45f152a1-4c9d-4533-8602-a12ece9db731	wikinews	Japonia w stanie najwyższej gotowości po ostrzale wyspy Yeonpyeong przez KRL-D	0
ba141bda-63cf-4142-8053-8c625682c201	space24	Las Vegas chce budować podziemne tunele Elona Muska	0
b8227a57-a821-4c65-8a28-5a3bf72dba08	tabletowo	Ważna bariera przekroczona. Elektryczny Mercedes przejechał ponad 1000 km	0
3cab1b46-7bca-49ae-9afe-0fff2ff65888	pudelek	Sykut: "Polacy kochają disco polo i Zenka Martyniuka"	1
8dc7fdad-0427-4429-b5ef-6829ab81b43d	wikinews	118. rocznica śmierci pisarza i dramaturga Ignacego Maciejowskiego	0
0225561a-da7e-4bf4-886e-92e9bf171655	pudelek	Elegancka Iza w sądzie: Okulary, garsonka, szpilki ze złotym zamkiem...	1
704ecf80-ec49-4aa9-91ce-07f8105e7860	o2	Zaskakujące nagranie z Mejzą trafiło na YouTube. Jest z 2018 roku	1
c99bb7e1-7f7c-475e-8eeb-aedb1c2ee478	pudelek	Michele Morrone tłumaczy się z SEKSOWNEGO ZDJĘCIA z Simone Susinną	1
510107a9-c573-4647-8a8c-39938d0a8215	wikinews	PiS zgadza się na wcześniejsze wybory	0
61fa2947-50f0-47c8-8144-9afead0b3626	niebezpiecznik	Są propozycje regulacji przeciwko wyłudzeniom kart SIM	0
2c23759a-b731-433e-bd8e-565a314c33e0	pudelek	Dziennikarze WP pytają Błaszczaka o "córkę leśniczego": "Do takich mediów nie zamierzam się wypowiadać!"	1
e16c984d-d677-4b0d-ac6f-32f61cc9d1aa	pudelek	Skrzynecka jest w ciąży?	1
0300beef-b12d-4a58-9618-eb062685ce89	o2	Najczęstsi patroni polskich ulic. Wiesz kim byli?	1
62945d2f-fde9-4717-9e64-76e3fe82908c	pudelek	Włodarczyk z białą twarzą w czarnej sukni	1
389170dc-c290-489c-a5dd-c32a37803ec8	o2	Szydło wkurzona nie na żarty. Wygarnęła wszystko publicznie. Jest nagranie	1
c6087289-0b6b-4b58-b242-16f0005ac308	pudelek	Macademian Girl "w stylu lat 20-tych"!	1
a986e95e-adc6-4204-a814-b69d9bf66b2b	pudelek	Gosia Andrzejewicz zwiodła wszystkich w Opolu	1
13920758-2074-4195-9177-0ef4a84c22e7	pudelek	Rolnik szuka żony. Zbliża się wielki finał! Józef jednak został sam?	1
3f24b0aa-9053-47c0-ba7a-088b771776bc	wyborcza	Razem z prezesem PiS w regionie śpiewała pieśni maryjne pod kapliczkami. Została wiceszefową ważnej spółki	1
996f5d26-595f-44a9-adec-5275a22f9943	pudelek	Doda chce zostać matką!	1
931492e0-afd3-4d46-9768-159f9048fe9c	pudelek	Cejrowski o kierowcy Szydło: "Jego obowiązkiem było STARANOWAĆ POJAZD, KTÓRY PCHA SIĘ NA PREMIERA!"	1
ba0c1ac8-2f46-4720-9293-4d65cc6ffc81	tvpsport	ATP w Madrycie: finał turnieju debla nie dla Hurkacza	0
c37a0619-218e-40fb-b2f0-43b728743afe	wikinews	MŚ w kolarstwie szosowym w 2010 roku w Melbourne	0
a13c8fe4-113e-41f0-8d58-447c1421c016	wpwiadomosci	Nieznane oblicze wojny. Rosjanie okradają swoich rannych i zabitych	0
377bfd95-a26f-4807-83eb-d4cf8262ef7a	wikinews	Zderzenie kolejki Maltanki z samochodem w Poznaniu	0
a96a1566-537d-49b4-8d21-daf68a70518d	o2	Skandaliczne zachowanie fotografa w Pieninach. Widać je na zdjęciu	1
f985b534-5757-4b4a-ab0f-704f585dcaf4	pudelek	Żona Johnny'ego Deppa popłakała się po wyjściu z sądu!	1
1e4ced71-8c2d-44be-ab86-d6ee1364478b	wikinews	Somalia: grecki frachtowiec kolejnym łupem piratów	0
4400bc61-36fd-4a4b-b508-13a580f3973f	wikinews	Dziwidło olbrzymie kwitnie w Ogrodzie Botanicznym Uniwersytetu Warszawskiego	0
2c302791-2ca9-4a22-b1b9-ac847efd8efd	wp-wiadomosci	USA. Burza tropikalna Henry dotarła do wybrzeża. Setki tysięcy ludzi bez prądu	0
363d23d5-d949-4368-8bd2-4e11a07095f1	o2	Sceny grozy. Wściekły słoń zaatakował turystów na safari	1
83312566-fa39-49a8-bd86-dcf41ed0668c	wikinews	Polsat 24 będzie nowym kanałem informacyjnym	0
72f4f355-dda5-4ab5-9c3f-4560010c7be8	wikinews	Budapeszt: odbyła się 2. Gala Polonijna	0
458f6d01-4034-4b27-b187-daba38ec9400	o2	Lekarz doprowadził ją do ruiny. Poznali się w internecie	1
04f49360-9545-499f-bca2-bf446a8b34d3	naukawpolsce	Polscy badacze zidentyfikowali sinice, które potrafią przetrwać stężenia nadchloranów wyższe niż na Marsie	0
63a94cf9-075c-48e1-af74-618ec765cd76	wikinews	Porozumienie o budowie gazociągu wzdłuż Morza Kaspijskiego podpisane	0
8c021d9b-3f39-4a05-a73d-ccb0b9d41c0a	pudelek	CIĄŻOWY brzuszek Zosi Ślotały…	1
f2e23bff-4601-47b5-a986-eafef6292c2c	wikinews	Spłonął zabytkowy kościół św. Doroty w Łodzi	0
9c48c1f3-5a77-4f7e-aa5d-7a4133554aee	niebezpiecznik	Dziura w systemie e-TOLL: można było pobrać dane użytkowników	0
40a714b0-7bcc-48ec-8a83-7386762a7d4f	wikinews	Kwaśniewski: Miller kandydatem LiD w wyborach do PE	0
b50a483e-4393-442b-b3c7-b24994afdc60	o2	Obostrzenia dla niezaszczepionych? Nowy lockdown? Oto co myślą Polacy	1
9c909335-d863-47b7-b3ec-90530b7bf991	pudelek	Izabella Łukomska-Pyżalska pręży wyćwiczone ciało w kolorowym kostiumie: "FIT MOM" 	1
1fcc8ecd-4eee-4ae0-9227-0a47fe17e614	wikinews	Zmarł Jan Kułaj	0
708d9978-1f2c-4e49-87c6-63fb33acada8	wyborcza	Maria Peszek j... to wszystko i dzieli się nowym teledyskiem. "Love, sex... All inclusive"	1
9ffe66ee-117e-436b-b853-55c9e7c33552	wikinews	Czarnogórski parlament proklamował niepodległość	0
99ff25da-e6bb-42e2-bc7a-9c8d179f822b	wp-wiadomosci	Ojciec prezydenta o homoseksualizmie. Reakcja Joanny Muchy	1
8787ed9d-ff79-40d4-a9e4-8b2aa5b9961c	wikinews	Barracuda Networks: coraz więcej spamu	0
4fd53996-7096-4ac0-b0b7-b0fff205e6d0	pudelek	Meghan Markle i książę Harry opuszczają ulubione SPA celebrytów w Beverly Hills	1
0f3c0ddc-04bb-4b5e-995e-dafcc40353e2	wikinews	GP Chin: Kubica nie dojechał, Raikkonen triumfuje	0
c95eda20-ead0-4edb-b22a-64045549d353	wyborcza	Przestępca poszukiwany w całej Europie wpadł w piekarni. Bo nie miał maseczki	1
4361c7b5-418e-4383-bc8e-37983ac73502	pudelek	Włoskie wakacje Sylwii Bomby z "Gogglebox": kąpiele słoneczne w bikini, relaks na plaży i zwiedzanie z córką 	1
6f546eb0-c8be-40e6-9746-60d4e49fcb06	wikinews	Islamiści dokonali zamachów na kościoły katolickie w Nigerii	0
bfeba8e6-ecf4-4574-a3d5-8240fb657f34	pudelek	Odżywia się kaszką dla niemowląt!	1
351706b2-3af0-4fe2-b803-44011902d2bf	wpwiadomosci	Klub Szatana po lekcjach. Matka ucznia wywołała wielki skandal	1
8792fec1-f229-4a92-b1d8-f4a774d33d9c	pudelek	Eurowizja 2021. Internauci oceniają debiut Aleksandra Sikory i Marka Sierockiego: "Nie było osobistego komentarza. JAK ZE SKRYPTU"	1
661b6e73-f4bf-4ed6-8e36-84f8a4275060	wyborcza	Stocznia Gryfia ma 23,6 mln zł straty, ale TVP Szczecin radośnie ogłasza: "Stocznia na plusie"	0
861b8f70-bbc0-4dfd-b1db-7b51c7029fbc	pudelek	Arciuch, Warnke, Lis, Rosati i Cegielska na imprezie lokówek	1
1b70453a-58cf-4873-a5f9-4c9a238ca9d3	naukawpolsce	Polscy naukowcy zbadali poziom nowości biologicznej lasów na hałdach pogórniczych	0
87036528-b2e0-40aa-8ddb-2699eb81a066	wikinews	Becikowe - karta przetargowa LPR	0
11385379-b51d-43a2-beaf-b15c37cac501	wikinews	Azerbejdżan: szczyt energetyczny w Baku	0
28c94dbc-1296-4f66-b6dd-fee125c7b567	wikinews	Chełm: Trotyl w plecaku	0
cd6204f6-5871-4489-a023-c09973017df6	space24	Misja Chang'e 5 dotarła na Księżyc	0
0a9d3985-2420-46df-ab91-3ef5e92ff82c	pudelek	Wałęsa ZGOLIŁ WĄSY! "Chcę się równo opalić w Dubaju!"	1
a04addbe-62c4-44be-8447-6b6624970f6f	tabletowo	Android traci udziały na globalnym rynku. Zyskuje natomiast iOS	0
168e3b00-178a-4cee-b3d8-3cc692e9c0af	naukawpolsce	Uniwersytet Wrocławski zamroził współpracę z rosyjskimi uczelniami i instytucjami naukowymi	0
4f9da3e2-9f5a-40d6-8704-7dbb718e3cb3	o2	Przerażająca wizja jasnowidza. Mówi o wydarzeniach w 2022 roku	1
20ec32be-6a8f-4887-a9f1-d3144c616816	wikinews	Program WorldWide za darmo dla użytkowników Windows	0
0dc8654b-5444-4845-8bec-2e7c4a4891f3	pudelek	Magda Gessler do Edyty Górniak: "FAŁSZUJESZ KOLEŻANKO". Edyta odpowiada...	1
88592d96-31f2-4ee7-ac82-17b88975210b	wikinews	Boni do twórców: kreatywność i kultura w nowym świecie	0
5728dd5e-a39f-4b82-8fea-bc1e8c705d01	pudelek	Małgorzata Rozenek w perfekcyjnej stylizacji odkurza CZYSTĄ PODŁOGĘ. Inspirujące? 	1
0d89dd27-1240-427e-8b95-b63417b1dac7	wyborcza	Pielęgniarki przestały głodować	1
009edfb1-b89c-43b3-b648-c258104bdb37	o2	Podrasowane wielbłądy w Arabii Saudyjskiej. Weterynarzom opadły szczęki	1
18434508-22a6-4682-b5b7-50e4af4c53d8	pudelek	Blanka Lipińska ocenia swoją figurę sprzed lat: "Było się kiedyś CHUDYM"	1
ed388606-64b7-40f9-b8dc-f46bcac3924d	wyborcza	USA. Epidemiolodzy: wariant delta zakaźliwy jak ospa wietrzna	0
3b1e47c0-35b4-42f4-8797-d1ec9bb29068	tabletowo	Ten procesor Qualcomma może trafić do naprawdę wielu smartfonów ze średniej półki	1
5e3b3507-5fce-41ed-8c9a-eaae80f89b3d	o2	Chcieli tylko przeparkować auto. Jedna osoba nie żyje	1
0e2d5375-94eb-494b-b8f1-9dfdbd0c6df8	wikinews	Prezydent RP odznaczył kardynała Mariana Jaworskiego	0
d1aa9eda-194c-4a9b-946e-ee626f5387f9	o2	Prezydentowi Wrocławia puściły hamulce. W sieci oburzenie. "To jest groźba"	1
65e501c6-e05e-47c3-a30e-dc82fd8360d7	wyborcza	Drugi wyrok dla Józefa Piniora. Więzienie bez zawieszenia za oświadczenia majątkowe	0
c1b9a264-a7a7-44ef-bbe7-0460ed5ad90f	space24	Jeff Bezos zaprezenował księżycowy lądownik Blue Moon	0
ff5a696f-b309-4bf9-ab44-42ee9cf3faeb	wikinews	Włocławek: Mężczyzna śmiertelnie potrącił kobietę	0
eade9e5f-6200-4793-a3d7-f14c83818724	wyborcza	Śmiertelny wypadek motocyklisty na obwodnicy Trójmiasta w Gdańsku	0
5236dd9e-f45b-4986-857e-43926a95b0a4	pudelek	Seniorka Julia Kamińska grzmi z okładki Vivy: "Mam 34 lata i czuję się sexy!". Prawdziwa bohaterka?	1
0e341383-744b-4d8f-a61c-95fc28db6988	other	Dramat na rajdzie Mikołajów w Gdyni. Motocyklista wjechał w tłum	0
ba06ddd1-00d5-495c-9e23-c99f44eb6330	pudelek	Dzieci show biznesu: "Leon Myszkowski świetnie sobie radzi"	1
aafb1a0b-e1e8-4443-a0de-5058e739e1dc	wyborcza	Szantaż czy spisek w Mlekovicie? W tle grube miliony, a także adwokat Ziobry i Obajtka	1
cbfe5b71-0fcc-4377-b8c6-86befbe6682c	wp-wiadomosci	Płaca minimalna w 2022 roku. Rząd podjął decyzję	1
0b737987-fdcf-448e-9765-7443d1c9b391	space24	Trwa konkurs na nazwy egzoplanet. Ponad 1000 zgłoszeń w polskiej edycji	0
89e0eb31-2b23-4743-b555-ad2381c015c1	other	Policja użyła gazu pieprzowego. Wszystko przez brak maseczki	0
e669f790-b68a-435e-b36f-e41903256866	wikinews	Ruda Śląska: napad na konwój z pieniędzmi	0
56004fb2-627b-4e77-adb1-6aef512e5d0b	tabletowo	Revolut chce dawać kredyty hipoteczne	0
83fb5491-9364-4d21-839e-b8f96c2638d9	niebezpiecznik	Policjanci odtwarzają muzykę, aby zablokować streamowanie ich interwencji w internecie	0
fa400b82-a5b6-4da2-9c54-8b19f12d2e3b	pudelek	Maffashion starała się o rolę Julii Wieniawy w horrorze "Wszyscy moi przyjaciele nie żyją"! "NIE PRZYJĘLI MNIE"	1
833ad2fd-c69f-4ee9-ad13-189d94bfb8cb	o2	Niepokojący widok w Zakopanem. Nie wiadomo, co to jest	1
47dda495-1a01-404d-9ccc-8951547226b0	tabletowo	Wygraj Xbox Series S z motywem Gwiezdnych Wojen!	1
a16529ec-f715-4e5d-8687-f15b3dab9091	wyborcza	Nie żyje pierwszy wicewojewoda Małopolski. Józef Leśniak miał 54 lata	0
f5861d6e-f242-41f6-8d0c-bd983b3e82fa	space24	Wyjątkowy zapis wideo z lądowania misji NASA Perseverance.	1
f974a304-2e22-4529-90df-560c8595a61e	strefaagro	Tyle dostaniesz za pracę w rolnictwie i ogrodnictwie. Kogo szukają gospodarstwa?	1
41e49b2a-54d9-4f8c-97a2-77c3f3c7e946	wikinews	EtnoPraga: Transylwania	0
fae98d83-13c8-4bd5-8887-93165e609986	wikinews	Może powstać "polskie Hollywood"	0
9f612956-5084-4273-924c-b2a7e73e884a	wikinews	LiS zbiera „haki” na PO	0
01b433b6-0129-4aa0-85d8-92150d8f6216	wp-wiadomosci	Badanie dla WP. Minister Czarnek oceniony. Miażdżący wynik	1
cad4dc7b-3281-406b-9538-630b73ee12ed	space24	Ślad obecności nieznanej egzoplanety w najbliższym sąsiedztwie Układu Słonecznego	0
f53e65b6-d4db-434e-9cc3-3a8598f6c286	wikinews	Egzamin Gimnazjalny 2007	0
